
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,TrackID,ID,
11.6716,12.6741,16.3801,um,Surface,BoundingBoxOO Length,81,1000224561,237378,
10.8244,11.1951,12.8309,um,Surface,BoundingBoxOO Length,81,1000224557,237379,
10.9854,12.2677,12.2126,um,Surface,BoundingBoxOO Length,81,1000224558,237380,
10.4351,10.6332,12.5125,um,Surface,BoundingBoxOO Length,81,1000224805,237381,
10.3532,11.8566,11.4304,um,Surface,BoundingBoxOO Length,81,1000224566,237382,
9.21632,9.59888,10.2964,um,Surface,BoundingBoxOO Length,81,1000224567,237383,
9.07969,10.2656,11.835,um,Surface,BoundingBoxOO Length,81,1000224560,237384,
8.20271,9.5036,11.6145,um,Surface,BoundingBoxOO Length,81,1000224564,237385,
11.1893,11.2148,20.0131,um,Surface,BoundingBoxOO Length,81,1000224565,237386,
10.0451,13.6681,17.785,um,Surface,BoundingBoxOO Length,81,1000224802,237387,
6.30082,8.97987,12.1318,um,Surface,BoundingBoxOO Length,81,1000232264,237388,
11.6768,12.6098,15.2996,um,Surface,BoundingBoxOO Length,81,1000224674,237389,
11.2426,11.3629,13.5512,um,Surface,BoundingBoxOO Length,81,1000224559,237390,
9.18611,11.4855,11.179,um,Surface,BoundingBoxOO Length,81,1000226740,237391,
12.1338,12.737,13.0524,um,Surface,BoundingBoxOO Length,81,1000224940,237392,
10.2683,11.7772,13.4281,um,Surface,BoundingBoxOO Length,81,1000224569,237393,
9.4877,10.1363,10.9828,um,Surface,BoundingBoxOO Length,81,1000224814,237394,
11.6996,12.1511,15.1041,um,Surface,BoundingBoxOO Length,81,1000224568,237395,
8.74883,10.9984,11.4795,um,Surface,BoundingBoxOO Length,81,1000224571,237396,
10.7983,12.0166,14.0774,um,Surface,BoundingBoxOO Length,81,1000224572,237397,
10.9728,12.469,13.2646,um,Surface,BoundingBoxOO Length,81,1000224573,237398,
10.911,12.9948,13.4948,um,Surface,BoundingBoxOO Length,81,1000224575,237399,
9.24484,12.0618,13.9439,um,Surface,BoundingBoxOO Length,81,1000234508,237400,
11.3681,10.5245,11.4181,um,Surface,BoundingBoxOO Length,81,1000225475,237401,
13.1722,12.5106,17.8743,um,Surface,BoundingBoxOO Length,81,1000227057,237402,
10.5741,11.5483,13.0036,um,Surface,BoundingBoxOO Length,81,1000227515,237403,
9.48667,11.8826,12.7374,um,Surface,BoundingBoxOO Length,81,1000224574,237404,
8.04564,9.86787,12.9861,um,Surface,BoundingBoxOO Length,81,1000229769,237405,
8.40382,16.6851,26.7996,um,Surface,BoundingBoxOO Length,81,1000224693,237406,
12.4361,13.151,14.1993,um,Surface,BoundingBoxOO Length,82,1000234024,237407,
9.04804,9.42826,17.1237,um,Surface,BoundingBoxOO Length,82,1000224472,237408,
10.2209,11.959,13.6631,um,Surface,BoundingBoxOO Length,82,1000224473,237409,
11.5938,11.386,13.4901,um,Surface,BoundingBoxOO Length,82,1000225210,237410,
10.0649,10.5599,12.058,um,Surface,BoundingBoxOO Length,82,1000224701,237411,
11.0458,11.7019,13.6037,um,Surface,BoundingBoxOO Length,82,1000226759,237412,
11.1001,11.1869,13.5341,um,Surface,BoundingBoxOO Length,82,1000224468,237413,
10.0708,9.94483,10.639,um,Surface,BoundingBoxOO Length,82,1000228485,237414,
9.69869,11.4029,12.6854,um,Surface,BoundingBoxOO Length,82,1000224464,237415,
10.1981,12.1073,17.0932,um,Surface,BoundingBoxOO Length,82,1000224467,237416,
10.8078,11.6461,11.6895,um,Surface,BoundingBoxOO Length,82,1000224470,237417,
11.0094,10.8102,13.1737,um,Surface,BoundingBoxOO Length,82,1000224466,237418,
11.6969,15.4649,19.5957,um,Surface,BoundingBoxOO Length,82,1000224465,237419,
7.76401,10.6938,22.7594,um,Surface,BoundingBoxOO Length,82,1000224458,237420,
11.2258,11.2829,12.2157,um,Surface,BoundingBoxOO Length,82,1000226467,237421,
10.4341,11.0096,13.0041,um,Surface,BoundingBoxOO Length,82,1000224459,237422,
12.5333,13.8844,18.6073,um,Surface,BoundingBoxOO Length,82,1000224463,237423,
10.4101,10.3402,14.387,um,Surface,BoundingBoxOO Length,82,1000224461,237424,
10.3389,10.836,11.8126,um,Surface,BoundingBoxOO Length,82,1000224460,237425,
9.85712,11.105,13.7199,um,Surface,BoundingBoxOO Length,82,1000227528,237426,
5.36078,7.63454,8.4421,um,Surface,BoundingBoxOO Length,82,1000224462,237427,
10.0872,10.5697,10.8785,um,Surface,BoundingBoxOO Length,82,1000228809,237428,
9.08625,8.95131,10.9708,um,Surface,BoundingBoxOO Length,82,1000225091,237429,
9.95299,10.5445,11.7425,um,Surface,BoundingBoxOO Length,82,1000224478,237430,
10.2344,12.0963,12.9187,um,Surface,BoundingBoxOO Length,82,1000225621,237431,
6.65385,10.1186,9.91276,um,Surface,BoundingBoxOO Length,82,1000224477,237432,
12.8716,13.6839,23.0796,um,Surface,BoundingBoxOO Length,82,1000236414,237433,
10.1849,10.6908,12.1534,um,Surface,BoundingBoxOO Length,82,1000224480,237434,
10.5953,10.9949,12.9495,um,Surface,BoundingBoxOO Length,82,1000224486,237435,
6.12457,9.43553,13.0605,um,Surface,BoundingBoxOO Length,82,1000224475,237436,
11.9517,13.416,18.3815,um,Surface,BoundingBoxOO Length,82,1000224474,237437,
4.95297,4.86979,10.5262,um,Surface,BoundingBoxOO Length,82,1000229314,237438,
10.6949,10.9077,13.6186,um,Surface,BoundingBoxOO Length,82,1000224483,237439,
6.76042,10.269,12.2645,um,Surface,BoundingBoxOO Length,82,1000227400,237440,
7.06196,8.50645,13.526,um,Surface,BoundingBoxOO Length,82,1000232319,237441,
10.3329,11.9071,12.9463,um,Surface,BoundingBoxOO Length,82,1000226336,237442,
12.6693,15.9439,20.3325,um,Surface,BoundingBoxOO Length,82,1000224476,237443,
10.1903,9.99398,11.3611,um,Surface,BoundingBoxOO Length,82,1000226044,237444,
9.89115,11.4785,10.6287,um,Surface,BoundingBoxOO Length,82,1000224491,237445,
10.747,11.474,13.6918,um,Surface,BoundingBoxOO Length,82,1000224481,237446,
7.11712,14.4395,26.3876,um,Surface,BoundingBoxOO Length,82,1000229808,237447,
10.4023,10.1572,10.1515,um,Surface,BoundingBoxOO Length,82,1000224485,237448,
6.44779,7.99499,9.37557,um,Surface,BoundingBoxOO Length,82,1000230137,237449,
9.76858,10.1403,11.066,um,Surface,BoundingBoxOO Length,82,1000235919,237450,
7.97489,11.43,12.9364,um,Surface,BoundingBoxOO Length,82,1000224482,237451,
7.34803,15.6484,23.1342,um,Surface,BoundingBoxOO Length,82,1000224489,237452,
8.59717,9.52238,9.78397,um,Surface,BoundingBoxOO Length,82,1000224488,237453,
10.6025,12.4278,19.9847,um,Surface,BoundingBoxOO Length,82,1000234726,237454,
11.674,15.5522,18.2829,um,Surface,BoundingBoxOO Length,82,1000227233,237455,
8.55458,9.85658,13.2677,um,Surface,BoundingBoxOO Length,82,1000231813,237456,
5.73513,5.97498,8.50177,um,Surface,BoundingBoxOO Length,82,1000231654,237457,
13.694,15.6462,27.5012,um,Surface,BoundingBoxOO Length,82,1000224490,237458,
5.81935,8.07625,9.28715,um,Surface,BoundingBoxOO Length,82,1000225093,237459,
9.85417,11.5265,17.4281,um,Surface,BoundingBoxOO Length,82,1000224502,237460,
10.0101,11.0663,11.6988,um,Surface,BoundingBoxOO Length,82,1000224495,237461,
11.4166,13.2935,19.7709,um,Surface,BoundingBoxOO Length,82,1000224487,237462,
8.2674,8.90884,10.3634,um,Surface,BoundingBoxOO Length,82,1000224493,237463,
10.5028,10.5604,13.2959,um,Surface,BoundingBoxOO Length,82,1000230629,237464,
13.3167,13.8825,13.8924,um,Surface,BoundingBoxOO Length,82,1000224505,237465,
10.8527,11.2157,15.7363,um,Surface,BoundingBoxOO Length,82,1000224496,237466,
9.6966,9.86743,10.6276,um,Surface,BoundingBoxOO Length,82,1000228532,237467,
10.4202,11.0051,12.0286,um,Surface,BoundingBoxOO Length,82,1000224510,237468,
9.74344,11.5947,19.3207,um,Surface,BoundingBoxOO Length,82,1000236626,237469,
9.66169,10.4262,13.2173,um,Surface,BoundingBoxOO Length,82,1000224494,237470,
13.7832,20.1713,22.8449,um,Surface,BoundingBoxOO Length,82,1000228208,237471,
10.57,11.8155,12.5743,um,Surface,BoundingBoxOO Length,82,1000226074,237472,
9.4917,15.7519,20.7083,um,Surface,BoundingBoxOO Length,82,1000224492,237473,
7.49534,9.44089,10.6831,um,Surface,BoundingBoxOO Length,82,1000226826,237474,
8.16375,9.48656,10.3419,um,Surface,BoundingBoxOO Length,82,1000224506,237475,
10.5347,10.7404,12.8444,um,Surface,BoundingBoxOO Length,82,1000224501,237476,
11.4008,12.8053,12.6748,um,Surface,BoundingBoxOO Length,82,1000224512,237477,
10.2666,11.6938,12.8623,um,Surface,BoundingBoxOO Length,82,1000224507,237478,
9.49267,9.77412,16.22,um,Surface,BoundingBoxOO Length,82,1000237141,237479,
8.26418,8.95298,9.16113,um,Surface,BoundingBoxOO Length,82,1000224508,237480,
11.5711,12.483,13.3881,um,Surface,BoundingBoxOO Length,82,1000226515,237481,
9.34011,10.107,13.1494,um,Surface,BoundingBoxOO Length,82,1000224514,237482,
10.3345,11.2717,13.383,um,Surface,BoundingBoxOO Length,82,1000224513,237483,
8.88912,9.98174,20.707,um,Surface,BoundingBoxOO Length,82,1000224515,237484,
10.8915,11.8262,12.3628,um,Surface,BoundingBoxOO Length,82,1000224518,237485,
10.643,11.7705,13.0781,um,Surface,BoundingBoxOO Length,82,1000224511,237486,
10.9185,13.51,20.4945,um,Surface,BoundingBoxOO Length,82,1000224516,237487,
9.67702,11.0369,13.4324,um,Surface,BoundingBoxOO Length,82,1000234078,237488,
9.65279,10.6009,12.4094,um,Surface,BoundingBoxOO Length,82,1000225008,237489,
6.91003,13.5743,23.6572,um,Surface,BoundingBoxOO Length,82,1000224509,237490,
11.3395,11.4964,11.9841,um,Surface,BoundingBoxOO Length,82,1000224517,237491,
9.46319,9.60552,10.3886,um,Surface,BoundingBoxOO Length,82,1000224522,237492,
7.72942,12.1309,16.5066,um,Surface,BoundingBoxOO Length,82,1000224503,237493,
7.80226,9.80604,18.9717,um,Surface,BoundingBoxOO Length,82,1000229855,237494,
11.1692,12.8244,14.5695,um,Surface,BoundingBoxOO Length,82,1000224771,237495,
11.1669,13.5273,14.1234,um,Surface,BoundingBoxOO Length,82,1000224525,237496,
7.91615,9.19157,11.3681,um,Surface,BoundingBoxOO Length,82,1000224520,237497,
7.487,10.3207,11.6602,um,Surface,BoundingBoxOO Length,82,1000224528,237498,
7.52643,7.95925,10.6722,um,Surface,BoundingBoxOO Length,82,1000225970,237499,
10.1756,10.298,11.3586,um,Surface,BoundingBoxOO Length,82,1000226996,237500,
11.1076,10.7212,13.0394,um,Surface,BoundingBoxOO Length,82,1000224524,237501,
9.80337,12.3731,12.6653,um,Surface,BoundingBoxOO Length,82,1000224526,237502,
10.3188,11.7927,13.2165,um,Surface,BoundingBoxOO Length,82,1000224531,237503,
9.31983,9.49486,10.4794,um,Surface,BoundingBoxOO Length,82,1000224527,237504,
11.9752,12.9728,13.4753,um,Surface,BoundingBoxOO Length,82,1000227755,237505,
10.8295,11.1104,12.8979,um,Surface,BoundingBoxOO Length,82,1000224535,237506,
10.5778,10.5552,11.5705,um,Surface,BoundingBoxOO Length,82,1000224533,237507,
12.6289,13.152,14.104,um,Surface,BoundingBoxOO Length,82,1000224529,237508,
10.6408,11.2221,14.3073,um,Surface,BoundingBoxOO Length,82,1000224532,237509,
6.5586,8.64264,9.23388,um,Surface,BoundingBoxOO Length,82,1000224530,237510,
10.0855,10.6154,10.8613,um,Surface,BoundingBoxOO Length,82,1000226406,237511,
11.3905,10.9598,12.9631,um,Surface,BoundingBoxOO Length,82,1000224534,237512,
10.0815,10.2181,12.4115,um,Surface,BoundingBoxOO Length,82,1000224519,237513,
10.3237,13.0782,17.3395,um,Surface,BoundingBoxOO Length,82,1000226120,237514,
8.20634,10.1479,10.7659,um,Surface,BoundingBoxOO Length,82,1000234804,237515,
10.6663,10.9942,13.4225,um,Surface,BoundingBoxOO Length,82,1000224538,237516,
9.58542,9.96703,12.9037,um,Surface,BoundingBoxOO Length,82,1000224539,237517,
10.3984,10.757,12.2991,um,Surface,BoundingBoxOO Length,82,1000225699,237518,
7.27072,8.86811,9.84132,um,Surface,BoundingBoxOO Length,82,1000224905,237519,
9.11441,9.63737,9.88173,um,Surface,BoundingBoxOO Length,82,1000224550,237520,
10.1753,11.3284,13.0701,um,Surface,BoundingBoxOO Length,82,1000225028,237521,
10.6647,11.2262,13.36,um,Surface,BoundingBoxOO Length,82,1000224543,237522,
10.9636,11.3846,12.8194,um,Surface,BoundingBoxOO Length,82,1000224541,237523,
11.0978,10.3917,11.2939,um,Surface,BoundingBoxOO Length,82,1000224537,237524,
11.9998,12.8506,13.872,um,Surface,BoundingBoxOO Length,82,1000224536,237525,
9.68298,10.3868,10.9422,um,Surface,BoundingBoxOO Length,82,1000224549,237526,
11.6724,11.0326,13.9525,um,Surface,BoundingBoxOO Length,82,1000224540,237527,
11.1885,12.2269,12.3129,um,Surface,BoundingBoxOO Length,82,1000224547,237528,
10.6169,11.3611,13.3955,um,Surface,BoundingBoxOO Length,82,1000224546,237529,
10.9295,11.469,11.8825,um,Surface,BoundingBoxOO Length,82,1000235321,237530,
7.01606,7.49636,8.70287,um,Surface,BoundingBoxOO Length,82,1000224544,237531,
9.6814,10.7685,13.0089,um,Surface,BoundingBoxOO Length,82,1000224555,237532,
6.67932,10.3042,9.72401,um,Surface,BoundingBoxOO Length,82,1000224553,237533,
9.22792,10.3791,12.246,um,Surface,BoundingBoxOO Length,82,1000229407,237534,
9.72675,11.0312,12.7306,um,Surface,BoundingBoxOO Length,82,1000224548,237535,
10.6548,10.6812,11.4845,um,Surface,BoundingBoxOO Length,82,1000234294,237536,
10.8861,11.6059,12.8846,um,Surface,BoundingBoxOO Length,82,1000224562,237537,
8.76477,12.859,17.9614,um,Surface,BoundingBoxOO Length,82,1000224554,237538,
10.4558,11.5481,11.4197,um,Surface,BoundingBoxOO Length,82,1000225444,237539,
10.7091,11.4056,13.5597,um,Surface,BoundingBoxOO Length,82,1000226574,237540,
7.18349,7.23821,8.92931,um,Surface,BoundingBoxOO Length,82,1000224552,237541,
6.33475,6.25291,8.36494,um,Surface,BoundingBoxOO Length,82,1000224551,237542,
10.5954,10.5956,12.9568,um,Surface,BoundingBoxOO Length,82,1000224542,237543,
7.35798,10.2727,13.1925,um,Surface,BoundingBoxOO Length,82,1000224798,237544,
11.0388,11.4641,12.446,um,Surface,BoundingBoxOO Length,82,1000224557,237545,
10.8817,13.0041,12.8733,um,Surface,BoundingBoxOO Length,82,1000224556,237546,
10.4843,11.7738,11.5692,um,Surface,BoundingBoxOO Length,82,1000224558,237547,
10.2417,10.2364,10.7135,um,Surface,BoundingBoxOO Length,82,1000224565,237548,
8.82946,9.86788,9.72074,um,Surface,BoundingBoxOO Length,82,1000224560,237549,
11.4182,9.98461,13.4258,um,Surface,BoundingBoxOO Length,82,1000224563,237550,
11.4475,11.8085,14.0089,um,Surface,BoundingBoxOO Length,82,1000224561,237551,
11.3048,11.9597,14.1324,um,Surface,BoundingBoxOO Length,82,1000224570,237552,
10.4289,10.5542,11.7202,um,Surface,BoundingBoxOO Length,82,1000224566,237553,
10.0195,10.1873,13.8404,um,Surface,BoundingBoxOO Length,82,1000224805,237554,
8.7355,10.0919,10.2402,um,Surface,BoundingBoxOO Length,82,1000224567,237555,
10.1198,10.9946,12.7841,um,Surface,BoundingBoxOO Length,82,1000226740,237556,
7.63923,9.64776,11.2449,um,Surface,BoundingBoxOO Length,82,1000224564,237557,
11.854,13.0134,22.7466,um,Surface,BoundingBoxOO Length,82,1000224802,237558,
12.623,14.0746,15.3372,um,Surface,BoundingBoxOO Length,82,1000224568,237559,
6.2822,8.80248,11.6499,um,Surface,BoundingBoxOO Length,82,1000232264,237560,
12.6325,13.0284,13.9351,um,Surface,BoundingBoxOO Length,82,1000224559,237561,
11.039,11.3705,18.1013,um,Surface,BoundingBoxOO Length,82,1000224674,237562,
9.89796,11.5636,12.484,um,Surface,BoundingBoxOO Length,82,1000224572,237563,
11.603,11.5179,13.6176,um,Surface,BoundingBoxOO Length,82,1000224573,237564,
12.6293,13.3852,14.0302,um,Surface,BoundingBoxOO Length,82,1000224940,237565,
10.5747,11.7001,12.9085,um,Surface,BoundingBoxOO Length,82,1000224569,237566,
9.51431,10.3177,11.034,um,Surface,BoundingBoxOO Length,82,1000224814,237567,
10.2586,10.7704,12.8309,um,Surface,BoundingBoxOO Length,82,1000227515,237568,
9.98081,10.2276,11.5113,um,Surface,BoundingBoxOO Length,82,1000224571,237569,
8.93902,16.7933,17.9783,um,Surface,BoundingBoxOO Length,82,1000224693,237570,
10.6569,10.8218,12.836,um,Surface,BoundingBoxOO Length,82,1000224575,237571,
9.7747,12.1228,11.9598,um,Surface,BoundingBoxOO Length,82,1000225475,237572,
11.4935,13.4652,16.7562,um,Surface,BoundingBoxOO Length,82,1000227057,237573,
10.3401,11.1539,12.7265,um,Surface,BoundingBoxOO Length,82,1000224574,237574,
8.85753,9.6998,12.6784,um,Surface,BoundingBoxOO Length,82,1000229769,237575,
12.1731,12.337,13.8569,um,Surface,BoundingBoxOO Length,82,1000234508,237576,
10.5881,12.1855,12.5741,um,Surface,BoundingBoxOO Length,83,1000228485,237577,
10.6415,10.7091,12.0247,um,Surface,BoundingBoxOO Length,83,1000224464,237578,
9.81975,11.3871,18.1721,um,Surface,BoundingBoxOO Length,83,1000224467,237579,
10.1631,11.5714,13.2815,um,Surface,BoundingBoxOO Length,83,1000224470,237580,
10.8734,10.8955,13.2757,um,Surface,BoundingBoxOO Length,83,1000224466,237581,
12.8469,13.7463,19.9899,um,Surface,BoundingBoxOO Length,83,1000224465,237582,
10.7471,11.9285,11.0816,um,Surface,BoundingBoxOO Length,83,1000226467,237583,
6.84136,7.87514,24.7305,um,Surface,BoundingBoxOO Length,83,1000224458,237584,
9.78914,10.1749,11.8004,um,Surface,BoundingBoxOO Length,83,1000224459,237585,
12.705,13.3688,19.0582,um,Surface,BoundingBoxOO Length,83,1000224463,237586,
9.05043,9.89214,12.1573,um,Surface,BoundingBoxOO Length,83,1000224461,237587,
9.7205,10.564,10.5657,um,Surface,BoundingBoxOO Length,83,1000224460,237588,
10.7329,10.0974,16.3939,um,Surface,BoundingBoxOO Length,83,1000227528,237589,
4.79132,6.48576,8.46493,um,Surface,BoundingBoxOO Length,83,1000224462,237590,
9.12811,10.5486,11.1032,um,Surface,BoundingBoxOO Length,83,1000228809,237591,
10.209,10.4595,10.3802,um,Surface,BoundingBoxOO Length,83,1000225091,237592,
11.466,12.7358,13.2696,um,Surface,BoundingBoxOO Length,83,1000224473,237593,
10.281,11.9917,12.7403,um,Surface,BoundingBoxOO Length,83,1000225210,237594,
11.029,12.5851,12.9146,um,Surface,BoundingBoxOO Length,83,1000226759,237595,
10.3362,10.9899,11.4848,um,Surface,BoundingBoxOO Length,83,1000224701,237596,
10.6565,11.793,14.0643,um,Surface,BoundingBoxOO Length,83,1000224468,237597,
9.51509,12.2019,18.4123,um,Surface,BoundingBoxOO Length,83,1000224472,237598,
7.27963,10.2349,11.8025,um,Surface,BoundingBoxOO Length,83,1000224477,237599,
10.2498,9.95666,11.8807,um,Surface,BoundingBoxOO Length,83,1000225621,237600,
12.8262,13.5957,21.4064,um,Surface,BoundingBoxOO Length,83,1000236414,237601,
12.318,13.3353,16.5138,um,Surface,BoundingBoxOO Length,83,1000234024,237602,
6.18182,6.59738,9.36598,um,Surface,BoundingBoxOO Length,83,1000224475,237603,
10.5335,10.4303,10.8759,um,Surface,BoundingBoxOO Length,83,1000224486,237604,
4.90205,6.16217,12.9582,um,Surface,BoundingBoxOO Length,83,1000229314,237605,
10.2136,11.1144,12.7775,um,Surface,BoundingBoxOO Length,83,1000224478,237606,
11.5814,13.492,16.4384,um,Surface,BoundingBoxOO Length,83,1000224474,237607,
10.3629,11.7763,17.1825,um,Surface,BoundingBoxOO Length,83,1000236085,237608,
10.2863,10.1453,11.8994,um,Surface,BoundingBoxOO Length,83,1000224480,237609,
10.1323,16.1312,17.6165,um,Surface,BoundingBoxOO Length,83,1000224476,237610,
10.5309,10.9275,13.1141,um,Surface,BoundingBoxOO Length,83,1000224481,237611,
4.02753,7.13181,9.20938,um,Surface,BoundingBoxOO Length,83,1000229808,237612,
11.2612,11.6582,13.7535,um,Surface,BoundingBoxOO Length,83,1000224483,237613,
7.47764,9.27661,15.0785,um,Surface,BoundingBoxOO Length,83,1000232319,237614,
10.8337,11.3383,12.8981,um,Surface,BoundingBoxOO Length,83,1000226336,237615,
7.33316,7.40036,8.93092,um,Surface,BoundingBoxOO Length,83,1000230137,237616,
9.99671,10.0765,14.3222,um,Surface,BoundingBoxOO Length,83,1000235919,237617,
10.7797,11.2429,13.0627,um,Surface,BoundingBoxOO Length,83,1000224491,237618,
10.4485,10.361,12.1827,um,Surface,BoundingBoxOO Length,83,1000226044,237619,
9.89449,12.2402,16.3482,um,Surface,BoundingBoxOO Length,83,1000224482,237620,
9.60344,10.0037,11.4717,um,Surface,BoundingBoxOO Length,83,1000231813,237621,
9.84442,11.8463,13.1336,um,Surface,BoundingBoxOO Length,83,1000224485,237622,
10.3871,14.5422,16.4442,um,Surface,BoundingBoxOO Length,83,1000234726,237623,
9.41768,13.5638,17.5004,um,Surface,BoundingBoxOO Length,83,1000224490,237624,
8.04526,15.6535,21.8905,um,Surface,BoundingBoxOO Length,83,1000224489,237625,
9.2819,9.66471,11.4134,um,Surface,BoundingBoxOO Length,83,1000224488,237626,
11.6497,14.5807,16.3473,um,Surface,BoundingBoxOO Length,83,1000227233,237627,
11.667,14.6008,20.2541,um,Surface,BoundingBoxOO Length,83,1000224487,237628,
9.61283,9.50909,11.0896,um,Surface,BoundingBoxOO Length,83,1000224493,237629,
6.24409,6.83376,12.2231,um,Surface,BoundingBoxOO Length,83,1000231654,237630,
10.7051,11.1631,13.3882,um,Surface,BoundingBoxOO Length,83,1000230629,237631,
12.0151,11.6392,13.1854,um,Surface,BoundingBoxOO Length,83,1000224510,237632,
11.1886,10.5123,11.9001,um,Surface,BoundingBoxOO Length,83,1000224495,237633,
10.7944,11.3804,12.9065,um,Surface,BoundingBoxOO Length,83,1000224502,237634,
12.955,14.5939,15.7176,um,Surface,BoundingBoxOO Length,83,1000224505,237635,
10.3883,11.8316,12.5426,um,Surface,BoundingBoxOO Length,83,1000226074,237636,
9.62956,14.7772,20.87,um,Surface,BoundingBoxOO Length,83,1000224492,237637,
8.04639,9.89729,11.1504,um,Surface,BoundingBoxOO Length,83,1000228532,237638,
9.89127,10.2914,17.682,um,Surface,BoundingBoxOO Length,83,1000224496,237639,
