
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,TrackID,ID,
-116.277,-973.805,-195.406,um,Surface,Ellipsoid Axis C,9,1000224522,225545,
449.784,444.512,774.663,um,Surface,Ellipsoid Axis C,9,1000224525,225546,
35.9976,151.506,987.801,um,Surface,Ellipsoid Axis C,9,1000224520,225547,
217.125,-112.649,969.622,um,Surface,Ellipsoid Axis C,9,1000224528,225548,
684.112,-54.8733,727.31,um,Surface,Ellipsoid Axis C,9,1000224523,225549,
-112.052,-35.8317,-993.056,um,Surface,Ellipsoid Axis C,9,1000224531,225550,
167.032,-123.25,978.218,um,Surface,Ellipsoid Axis C,9,1000224771,225551,
-394.825,-884.403,248.888,um,Surface,Ellipsoid Axis C,9,1000224526,225552,
-9.55136,571.023,820.878,um,Surface,Ellipsoid Axis C,9,1000224527,225553,
50.9323,76.0314,995.804,um,Surface,Ellipsoid Axis C,9,1000225028,225554,
-110.326,576.026,809.952,um,Surface,Ellipsoid Axis C,9,1000224530,225555,
-59.9606,996.454,59.0349,um,Surface,Ellipsoid Axis C,9,1000224532,225556,
-26.2007,161.867,986.465,um,Surface,Ellipsoid Axis C,9,1000224534,225557,
38.9956,-606.733,793.948,um,Surface,Ellipsoid Axis C,9,1000224535,225558,
-22.486,109.05,993.782,um,Surface,Ellipsoid Axis C,9,1000224533,225559,
479.336,-166.63,861.668,um,Surface,Ellipsoid Axis C,9,1000224529,225560,
1000,-0.0016439,-0.000663293,um,Surface,Ellipsoid Axis C,9,1000224538,225561,
43.407,214.548,-975.748,um,Surface,Ellipsoid Axis C,9,1000224536,225562,
132.922,56.9102,989.491,um,Surface,Ellipsoid Axis C,9,1000224537,225563,
86.8472,496.949,863.423,um,Surface,Ellipsoid Axis C,9,1000224543,225564,
-46.953,985.552,162.736,um,Surface,Ellipsoid Axis C,9,1000224541,225565,
-483.854,-451.582,-749.639,um,Surface,Ellipsoid Axis C,9,1000224539,225566,
-109.404,481.167,869.775,um,Surface,Ellipsoid Axis C,9,1000224540,225567,
40.4386,-267.797,962.626,um,Surface,Ellipsoid Axis C,9,1000224545,225568,
3.76466,-333.9,942.601,um,Surface,Ellipsoid Axis C,9,1000224542,225569,
230.612,-380.301,895.65,um,Surface,Ellipsoid Axis C,9,1000224546,225570,
624.134,-559.105,545.764,um,Surface,Ellipsoid Axis C,9,1000224548,225571,
233.454,191.081,953.408,um,Surface,Ellipsoid Axis C,9,1000224544,225572,
79.9285,-535.48,840.757,um,Surface,Ellipsoid Axis C,9,1000224905,225573,
3.14415,997.074,76.3801,um,Surface,Ellipsoid Axis C,9,1000224550,225574,
515.182,476.503,712.414,um,Surface,Ellipsoid Axis C,9,1000224547,225575,
-85.0804,92.3171,992.088,um,Surface,Ellipsoid Axis C,9,1000224553,225576,
205.516,144.912,-967.866,um,Surface,Ellipsoid Axis C,9,1000224549,225577,
-30.1814,-30.6772,999.074,um,Surface,Ellipsoid Axis C,9,1000224551,225578,
-451.23,-592.76,-667.103,um,Surface,Ellipsoid Axis C,9,1000224552,225579,
99.3114,-60.8327,993.195,um,Surface,Ellipsoid Axis C,9,1000225444,225580,
-88.5781,433.885,896.603,um,Surface,Ellipsoid Axis C,9,1000224555,225581,
-28.8571,359.061,932.868,um,Surface,Ellipsoid Axis C,9,1000224558,225582,
421.997,-234.76,875.675,um,Surface,Ellipsoid Axis C,9,1000224554,225583,
276.769,-224.235,934.408,um,Surface,Ellipsoid Axis C,9,1000224562,225584,
-288.289,601.949,744.679,um,Surface,Ellipsoid Axis C,9,1000224556,225585,
-41.1719,648.549,760.058,um,Surface,Ellipsoid Axis C,9,1000224557,225586,
-293.974,-529.158,795.972,um,Surface,Ellipsoid Axis C,9,1000224563,225587,
-843.473,-527.799,99.9058,um,Surface,Ellipsoid Axis C,9,1000224559,225588,
0.000562918,219.92,975.518,um,Surface,Ellipsoid Axis C,9,1000224560,225589,
338.21,347.047,874.741,um,Surface,Ellipsoid Axis C,9,1000224561,225590,
22.2783,278.023,960.316,um,Surface,Ellipsoid Axis C,9,1000224802,225591,
-775.265,-460.646,432.168,um,Surface,Ellipsoid Axis C,9,1000224567,225592,
-633.709,-701.229,-326.637,um,Surface,Ellipsoid Axis C,9,1000224805,225593,
-773.171,407.981,485.55,um,Surface,Ellipsoid Axis C,9,1000224798,225594,
-80.4963,703.24,706.381,um,Surface,Ellipsoid Axis C,9,1000224566,225595,
90.7842,413.954,905.759,um,Surface,Ellipsoid Axis C,9,1000224674,225596,
-76.5982,-109.421,-991.04,um,Surface,Ellipsoid Axis C,9,1000224570,225597,
-49.4543,-48.0502,997.62,um,Surface,Ellipsoid Axis C,9,1000224564,225598,
-833.171,-456.785,-311.727,um,Surface,Ellipsoid Axis C,9,1000224565,225599,
-26.1301,520.947,853.189,um,Surface,Ellipsoid Axis C,9,1000224569,225600,
-25.3221,45.7575,998.632,um,Surface,Ellipsoid Axis C,9,1000224940,225601,
-93.8535,723.755,683.645,um,Surface,Ellipsoid Axis C,9,1000224572,225602,
226.598,268.582,-936.225,um,Surface,Ellipsoid Axis C,9,1000224568,225603,
179.339,443.946,877.923,um,Surface,Ellipsoid Axis C,9,1000224571,225604,
-34.4239,229.497,972.7,um,Surface,Ellipsoid Axis C,9,1000224814,225605,
-121.382,8.35677,992.571,um,Surface,Ellipsoid Axis C,9,1000224573,225606,
166.787,393.469,904.082,um,Surface,Ellipsoid Axis C,9,1000224575,225607,
957.546,287.283,23.9522,um,Surface,Ellipsoid Axis C,9,1000224693,225608,
229.604,-626.019,-745.239,um,Surface,Ellipsoid Axis C,9,1000224574,225609,
-113.453,36.2726,992.881,um,Surface,Ellipsoid Axis C,9,1000225475,225610,
613.05,752.218,-241.533,um,Surface,Ellipsoid Axis C,10,1000224483,225611,
34.8227,40.9946,998.552,um,Surface,Ellipsoid Axis C,10,1000224480,225612,
86.9216,-41.1915,995.363,um,Surface,Ellipsoid Axis C,10,1000224478,225613,
335.379,859.184,386.424,um,Surface,Ellipsoid Axis C,10,1000225093,225614,
941.135,-283.626,183.904,um,Surface,Ellipsoid Axis C,10,1000224479,225615,
130.741,-270.193,-953.888,um,Surface,Ellipsoid Axis C,10,1000224476,225616,
514.053,374.833,771.524,um,Surface,Ellipsoid Axis C,10,1000224474,225617,
507.387,117.828,853.625,um,Surface,Ellipsoid Axis C,10,1000224475,225618,
-3.41969e-10,-4.48147e-10,1000,um,Surface,Ellipsoid Axis C,10,1000224477,225619,
-637.479,-559.141,530.078,um,Surface,Ellipsoid Axis C,10,1000224471,225620,
715.921,-662.11,221.514,um,Surface,Ellipsoid Axis C,10,1000225621,225621,
140.602,564.399,813.44,um,Surface,Ellipsoid Axis C,10,1000224472,225622,
294.752,-679.779,671.582,um,Surface,Ellipsoid Axis C,10,1000224473,225623,
-962.14,214.937,167.596,um,Surface,Ellipsoid Axis C,10,1000225210,225624,
-983.311,-5.072,181.865,um,Surface,Ellipsoid Axis C,10,1000224469,225625,
-2.14637,287.995,957.63,um,Surface,Ellipsoid Axis C,10,1000224701,225626,
-202.588,-885.483,418.184,um,Surface,Ellipsoid Axis C,10,1000224468,225627,
5.56768,-79.4608,996.822,um,Surface,Ellipsoid Axis C,10,1000224464,225628,
-227.041,463.285,-856.633,um,Surface,Ellipsoid Axis C,10,1000224470,225629,
-115.402,-52.219,991.945,um,Surface,Ellipsoid Axis C,10,1000224465,225630,
319.747,-339.082,884.752,um,Surface,Ellipsoid Axis C,10,1000224466,225631,
-78.6836,-849.434,521.796,um,Surface,Ellipsoid Axis C,10,1000224467,225632,
583.436,-240.018,775.882,um,Surface,Ellipsoid Axis C,10,1000224458,225633,
-81.4022,-855.524,511.324,um,Surface,Ellipsoid Axis C,10,1000224459,225634,
-29.7617,-226.611,973.531,um,Surface,Ellipsoid Axis C,10,1000224461,225635,
991.452,-116.942,57.8537,um,Surface,Ellipsoid Axis C,10,1000224460,225636,
169.109,678.022,715.324,um,Surface,Ellipsoid Axis C,10,1000224462,225637,
27.1935,19.066,999.448,um,Surface,Ellipsoid Axis C,10,1000224463,225638,
115.272,-208.661,971.171,um,Surface,Ellipsoid Axis C,10,1000225091,225639,
26.2327,-231.974,972.368,um,Surface,Ellipsoid Axis C,10,1000224840,225640,
366.664,-569.823,735.431,um,Surface,Ellipsoid Axis C,10,1000224484,225641,
-579.103,-465.65,669.186,um,Surface,Ellipsoid Axis C,10,1000224482,225642,
-169.193,-681.152,712.324,um,Surface,Ellipsoid Axis C,10,1000224486,225643,
-79.1567,-797.467,598.147,um,Surface,Ellipsoid Axis C,10,1000224481,225644,
-482.756,-549.696,681.748,um,Surface,Ellipsoid Axis C,10,1000224491,225645,
496.537,536.194,682.603,um,Surface,Ellipsoid Axis C,10,1000224489,225646,
646.086,490.99,584.381,um,Surface,Ellipsoid Axis C,10,1000224488,225647,
122.396,-38.9962,991.715,um,Surface,Ellipsoid Axis C,10,1000224485,225648,
-54.7339,-133.434,989.545,um,Surface,Ellipsoid Axis C,10,1000224490,225649,
131.069,435.638,890.528,um,Surface,Ellipsoid Axis C,10,1000224487,225650,
31.8054,-0.122758,999.494,um,Surface,Ellipsoid Axis C,10,1000224494,225651,
-208.202,-627.948,749.889,um,Surface,Ellipsoid Axis C,10,1000224493,225652,
-363.896,709.178,-603.86,um,Surface,Ellipsoid Axis C,10,1000224492,225653,
344.984,123.652,930.428,um,Surface,Ellipsoid Axis C,10,1000224497,225654,
-416.281,-382.062,825.069,um,Surface,Ellipsoid Axis C,10,1000224499,225655,
-225.682,958.996,-171.45,um,Surface,Ellipsoid Axis C,10,1000224495,225656,
-93.6811,991.536,89.8932,um,Surface,Ellipsoid Axis C,10,1000224496,225657,
468.138,-467.025,750.156,um,Surface,Ellipsoid Axis C,10,1000224501,225658,
-453.639,-418.068,787.04,um,Surface,Ellipsoid Axis C,10,1000224500,225659,
-569.044,-606.492,555.299,um,Surface,Ellipsoid Axis C,10,1000225660,225660,
188.147,-72.09,979.492,um,Surface,Ellipsoid Axis C,10,1000224502,225661,
-291.353,53.1854,-955.136,um,Surface,Ellipsoid Axis C,10,1000224504,225662,
13.0377,40.9406,999.076,um,Surface,Ellipsoid Axis C,10,1000224506,225663,
131.265,-114.595,-984.702,um,Surface,Ellipsoid Axis C,10,1000224505,225664,
-70.5091,-347.607,934.985,um,Surface,Ellipsoid Axis C,10,1000224503,225665,
986.627,-86.9496,137.866,um,Surface,Ellipsoid Axis C,10,1000224509,225666,
-486.4,-523.198,699.77,um,Surface,Ellipsoid Axis C,10,1000224507,225667,
-5.84146,-64.495,997.901,um,Surface,Ellipsoid Axis C,10,1000224510,225668,
193.211,-76.566,978.165,um,Surface,Ellipsoid Axis C,10,1000224508,225669,
-742.159,-668.671,45.5941,um,Surface,Ellipsoid Axis C,10,1000224515,225670,
-731.639,-107.529,-673.158,um,Surface,Ellipsoid Axis C,10,1000224512,225671,
-34.9296,260.025,964.97,um,Surface,Ellipsoid Axis C,10,1000224519,225672,
840.388,-520.23,152.016,um,Surface,Ellipsoid Axis C,10,1000224521,225673,
420.453,423.701,802.308,um,Surface,Ellipsoid Axis C,10,1000224511,225674,
7.49909,-847.276,531.1,um,Surface,Ellipsoid Axis C,10,1000224518,225675,
580.85,268.74,-768.37,um,Surface,Ellipsoid Axis C,10,1000225008,225676,
129.716,-767.736,627.5,um,Surface,Ellipsoid Axis C,10,1000224517,225677,
205.496,-108.636,972.61,um,Surface,Ellipsoid Axis C,10,1000224516,225678,
65.2739,-856.18,512.538,um,Surface,Ellipsoid Axis C,10,1000224513,225679,
-145.443,845.99,512.979,um,Surface,Ellipsoid Axis C,10,1000224514,225680,
22.4887,166.517,985.782,um,Surface,Ellipsoid Axis C,10,1000224520,225681,
-659.188,487.197,572.81,um,Surface,Ellipsoid Axis C,10,1000224524,225682,
484.948,-680.862,548.865,um,Surface,Ellipsoid Axis C,10,1000224522,225683,
-44.1957,44.1959,998.045,um,Surface,Ellipsoid Axis C,10,1000224527,225684,
37.1462,144.255,988.843,um,Surface,Ellipsoid Axis C,10,1000224531,225685,
-409.916,-208.556,887.96,um,Surface,Ellipsoid Axis C,10,1000224523,225686,
386.215,-227.576,893.895,um,Surface,Ellipsoid Axis C,10,1000224525,225687,
73.778,617.267,783.286,um,Surface,Ellipsoid Axis C,10,1000224771,225688,
607.346,-62.1401,792.003,um,Surface,Ellipsoid Axis C,10,1000224526,225689,
352.411,-32.9793,935.264,um,Surface,Ellipsoid Axis C,10,1000224528,225690,
-11.4563,-523.847,851.735,um,Surface,Ellipsoid Axis C,10,1000224533,225691,
360.738,-561.869,-744.427,um,Surface,Ellipsoid Axis C,10,1000224530,225692,
-85.3678,-1.63826,996.348,um,Surface,Ellipsoid Axis C,10,1000224532,225693,
-225.581,25.5646,973.889,um,Surface,Ellipsoid Axis C,10,1000224534,225694,
1.01713,-802.941,596.058,um,Surface,Ellipsoid Axis C,10,1000224535,225695,
576.271,-248.94,778.421,um,Surface,Ellipsoid Axis C,10,1000224529,225696,
-71.575,-797.334,599.278,um,Surface,Ellipsoid Axis C,10,1000225028,225697,
-876.529,72.7503,475.819,um,Surface,Ellipsoid Axis C,10,1000224538,225698,
-219.441,167.291,961.176,um,Surface,Ellipsoid Axis C,10,1000225699,225699,
3.67849,355.444,934.69,um,Surface,Ellipsoid Axis C,10,1000224536,225700,
113.69,765.926,632.796,um,Surface,Ellipsoid Axis C,10,1000224543,225701,
-95.8983,179.386,979.094,um,Surface,Ellipsoid Axis C,10,1000224537,225702,
-664.054,631.535,400.245,um,Surface,Ellipsoid Axis C,10,1000224540,225703,
504.788,-226.462,833.009,um,Surface,Ellipsoid Axis C,10,1000224539,225704,
336.656,-935.322,-108.792,um,Surface,Ellipsoid Axis C,10,1000224541,225705,
174.681,-277.58,944.688,um,Surface,Ellipsoid Axis C,10,1000224544,225706,
713.457,-378.536,589.653,um,Surface,Ellipsoid Axis C,10,1000224542,225707,
662.168,110.162,741.213,um,Surface,Ellipsoid Axis C,10,1000224546,225708,
74.8225,157.032,984.755,um,Surface,Ellipsoid Axis C,10,1000224553,225709,
59.0528,33.6934,997.686,um,Surface,Ellipsoid Axis C,10,1000224545,225710,
95.6169,-72.1911,992.797,um,Surface,Ellipsoid Axis C,10,1000224905,225711,
-21.8898,-886.835,461.568,um,Surface,Ellipsoid Axis C,10,1000224548,225712,
131.372,-7.02757,991.308,um,Surface,Ellipsoid Axis C,10,1000225444,225713,
-678.807,-327.622,-657.18,um,Surface,Ellipsoid Axis C,10,1000224547,225714,
-123.347,-99.3173,987.381,um,Surface,Ellipsoid Axis C,10,1000224549,225715,
-333.392,-850.887,406.006,um,Surface,Ellipsoid Axis C,10,1000224551,225716,
-30.3489,560.315,827.723,um,Surface,Ellipsoid Axis C,10,1000224552,225717,
-95.9488,895,435.626,um,Surface,Ellipsoid Axis C,10,1000224550,225718,
85.0334,111.132,990.161,um,Surface,Ellipsoid Axis C,10,1000224555,225719,
-166.766,883.722,437.292,um,Surface,Ellipsoid Axis C,10,1000224554,225720,
24.589,410.139,-911.692,um,Surface,Ellipsoid Axis C,10,1000224556,225721,
25.667,424.069,905.266,um,Surface,Ellipsoid Axis C,10,1000224557,225722,
59.4073,43.6081,997.281,um,Surface,Ellipsoid Axis C,10,1000224558,225723,
-534.797,-567.181,626.337,um,Surface,Ellipsoid Axis C,10,1000224563,225724,
495.077,746.879,443.927,um,Surface,Ellipsoid Axis C,10,1000224559,225725,
256.848,-844.74,469.514,um,Surface,Ellipsoid Axis C,10,1000224562,225726,
304.358,-505.873,-807.13,um,Surface,Ellipsoid Axis C,10,1000224566,225727,
-15.7257,251.845,967.64,um,Surface,Ellipsoid Axis C,10,1000224560,225728,
-96.8154,160.859,982.217,um,Surface,Ellipsoid Axis C,10,1000224802,225729,
-161.259,32.5936,986.374,um,Surface,Ellipsoid Axis C,10,1000224567,225730,
61.7851,769.659,635.459,um,Surface,Ellipsoid Axis C,10,1000224565,225731,
-320.086,91.7602,942.934,um,Surface,Ellipsoid Axis C,10,1000224798,225732,
-319.609,72.2614,944.79,um,Surface,Ellipsoid Axis C,10,1000224561,225733,
471.665,-374.981,798.073,um,Surface,Ellipsoid Axis C,10,1000224674,225734,
-814.33,-303.02,495.02,um,Surface,Ellipsoid Axis C,10,1000224564,225735,
-200.649,-427.223,-881.601,um,Surface,Ellipsoid Axis C,10,1000224570,225736,
-72.6714,-927.483,366.735,um,Surface,Ellipsoid Axis C,10,1000224805,225737,
8.61591,97.6389,995.185,um,Surface,Ellipsoid Axis C,10,1000224569,225738,
46.4583,704.802,707.881,um,Surface,Ellipsoid Axis C,10,1000224940,225739,
154.841,-193.729,968.759,um,Surface,Ellipsoid Axis C,10,1000224572,225740,
-317.494,-66.672,945.914,um,Surface,Ellipsoid Axis C,10,1000224573,225741,
17.7301,-171.712,984.988,um,Surface,Ellipsoid Axis C,10,1000224568,225742,
647.044,573.6,502.312,um,Surface,Ellipsoid Axis C,10,1000224571,225743,
-344.469,315.415,884.225,um,Surface,Ellipsoid Axis C,10,1000224814,225744,
-72.0247,55.1495,995.877,um,Surface,Ellipsoid Axis C,10,1000224575,225745,
-965.71,-197.448,-168.577,um,Surface,Ellipsoid Axis C,10,1000224693,225746,
738.55,-655.166,-159.065,um,Surface,Ellipsoid Axis C,10,1000224574,225747,
-10.8302,77.4538,996.937,um,Surface,Ellipsoid Axis C,10,1000225475,225748,
90.8965,-566.86,818.784,um,Surface,Ellipsoid Axis C,11,1000224478,225749,
728.027,-444.666,521.774,um,Surface,Ellipsoid Axis C,11,1000224483,225750,
-547.264,-142.956,824.661,um,Surface,Ellipsoid Axis C,11,1000225093,225751,
-10.9393,-105.777,994.33,um,Surface,Ellipsoid Axis C,11,1000224480,225752,
32.7139,-846.242,531.793,um,Surface,Ellipsoid Axis C,11,1000224476,225753,
971.759,170.175,163.479,um,Surface,Ellipsoid Axis C,11,1000224479,225754,
446.959,-893.677,-39.617,um,Surface,Ellipsoid Axis C,11,1000224474,225755,
116.573,128.611,984.82,um,Surface,Ellipsoid Axis C,11,1000224475,225756,
-45.9697,33.8041,-998.371,um,Surface,Ellipsoid Axis C,11,1000224477,225757,
709.781,694.796,-116.059,um,Surface,Ellipsoid Axis C,11,1000224471,225758,
339.698,413.332,844.844,um,Surface,Ellipsoid Axis C,11,1000224472,225759,
855.836,-467.079,222.222,um,Surface,Ellipsoid Axis C,11,1000225621,225760,
-662.177,18.3372,749.123,um,Surface,Ellipsoid Axis C,11,1000224473,225761,
-177.784,-133.391,974.987,um,Surface,Ellipsoid Axis C,11,1000225210,225762,
-25.6878,-993.373,112.029,um,Surface,Ellipsoid Axis C,11,1000224469,225763,
238.931,-309.777,920.299,um,Surface,Ellipsoid Axis C,11,1000224701,225764,
-545.652,95.2974,-832.575,um,Surface,Ellipsoid Axis C,11,1000224468,225765,
206.167,-569.239,795.903,um,Surface,Ellipsoid Axis C,11,1000224464,225766,
-26.9796,-707.95,-705.747,um,Surface,Ellipsoid Axis C,11,1000224470,225767,
-22.2134,-354.171,934.917,um,Surface,Ellipsoid Axis C,11,1000224465,225768,
-64.7692,105.239,992.335,um,Surface,Ellipsoid Axis C,11,1000224466,225769,
49.4177,-150.014,987.448,um,Surface,Ellipsoid Axis C,11,1000224467,225770,
113.013,-38.6728,-992.841,um,Surface,Ellipsoid Axis C,11,1000224458,225771,
-131.532,-693.819,708.036,um,Surface,Ellipsoid Axis C,11,1000224459,225772,
172.835,-152.196,973.121,um,Surface,Ellipsoid Axis C,11,1000224461,225773,
-336.634,-483.927,807.77,um,Surface,Ellipsoid Axis C,11,1000224460,225774,
251.393,-962.645,100.574,um,Surface,Ellipsoid Axis C,11,1000224462,225775,
45.9424,450.929,891.377,um,Surface,Ellipsoid Axis C,11,1000224463,225776,
353.626,-718.765,598.603,um,Surface,Ellipsoid Axis C,11,1000225091,225777,
-63.9905,-593.989,801.924,um,Surface,Ellipsoid Axis C,11,1000224484,225778,
148.907,2.5997,988.848,um,Surface,Ellipsoid Axis C,11,1000224840,225779,
-90.9202,50.3294,994.586,um,Surface,Ellipsoid Axis C,11,1000224482,225780,
-525.495,-532.817,-663.296,um,Surface,Ellipsoid Axis C,11,1000224486,225781,
415.774,-401.056,816.263,um,Surface,Ellipsoid Axis C,11,1000224485,225782,
261.272,-945.099,196.277,um,Surface,Ellipsoid Axis C,11,1000224481,225783,
-291.65,444.939,-846.741,um,Surface,Ellipsoid Axis C,11,1000224487,225784,
-727.929,-195.119,-657.303,um,Surface,Ellipsoid Axis C,11,1000224489,225785,
444.755,-853.287,272.204,um,Surface,Ellipsoid Axis C,11,1000224491,225786,
565.19,-80.7025,821.004,um,Surface,Ellipsoid Axis C,11,1000224488,225787,
-31.1714,-849.54,526.602,um,Surface,Ellipsoid Axis C,11,1000224493,225788,
222.095,-143.683,964.38,um,Surface,Ellipsoid Axis C,11,1000224490,225789,
58.6839,-907.247,416.484,um,Surface,Ellipsoid Axis C,11,1000224492,225790,
-133.745,178.486,974.81,um,Surface,Ellipsoid Axis C,11,1000224494,225791,
51.1357,-44.1692,997.715,um,Surface,Ellipsoid Axis C,11,1000224495,225792,
487.268,-524.313,698.331,um,Surface,Ellipsoid Axis C,11,1000224500,225793,
-85.6288,-361.715,-928.348,um,Surface,Ellipsoid Axis C,11,1000224502,225794,
453.503,-307.745,836.438,um,Surface,Ellipsoid Axis C,11,1000224497,225795,
-724.636,385.215,-571.412,um,Surface,Ellipsoid Axis C,11,1000224496,225796,
223.399,6.56579,974.705,um,Surface,Ellipsoid Axis C,11,1000224501,225797,
817.431,118.481,-563.71,um,Surface,Ellipsoid Axis C,11,1000224505,225798,
161.413,-956.822,241.738,um,Surface,Ellipsoid Axis C,11,1000225660,225799,
-887.906,-261.282,-378.622,um,Surface,Ellipsoid Axis C,11,1000224499,225800,
-223.014,43.182,973.858,um,Surface,Ellipsoid Axis C,11,1000224504,225801,
227.717,506.39,831.693,um,Surface,Ellipsoid Axis C,11,1000224506,225802,
-23.3865,567.364,823.135,um,Surface,Ellipsoid Axis C,11,1000224508,225803,
-603.475,274.39,748.684,um,Surface,Ellipsoid Axis C,11,1000224509,225804,
294.209,-520.452,801.605,um,Surface,Ellipsoid Axis C,11,1000224510,225805,
132.083,413.616,900.82,um,Surface,Ellipsoid Axis C,11,1000224503,225806,
-59.0024,-997.04,49.3035,um,Surface,Ellipsoid Axis C,11,1000224521,225807,
-656.941,-580.468,481.13,um,Surface,Ellipsoid Axis C,11,1000224507,225808,
-52.0461,86.4739,994.894,um,Surface,Ellipsoid Axis C,11,1000224512,225809,
-70.7744,-244.976,966.942,um,Surface,Ellipsoid Axis C,11,1000224513,225810,
-455.059,-889.788,34.6116,um,Surface,Ellipsoid Axis C,11,1000224515,225811,
71.138,136.536,988.078,um,Surface,Ellipsoid Axis C,11,1000224511,225812,
-135.073,-862.302,488.048,um,Surface,Ellipsoid Axis C,11,1000224518,225813,
710.578,-702.176,45.0296,um,Surface,Ellipsoid Axis C,11,1000225008,225814,
4.70908e-09,-55.6825,998.449,um,Surface,Ellipsoid Axis C,11,1000224514,225815,
459.985,-369.161,807.548,um,Surface,Ellipsoid Axis C,11,1000224517,225816,
-48.9778,229.368,972.107,um,Surface,Ellipsoid Axis C,11,1000224519,225817,
383.512,-736.505,557.206,um,Surface,Ellipsoid Axis C,11,1000224523,225818,
186.155,915,357.94,um,Surface,Ellipsoid Axis C,11,1000224520,225819,
431.964,-88.0196,897.586,um,Surface,Ellipsoid Axis C,11,1000224525,225820,
155.168,-118.663,980.735,um,Surface,Ellipsoid Axis C,11,1000224516,225821,
97.0107,-308.03,946.418,um,Surface,Ellipsoid Axis C,11,1000224531,225822,
-41.0098,285.615,957.467,um,Surface,Ellipsoid Axis C,11,1000224524,225823,
258.38,2.9789,966.039,um,Surface,Ellipsoid Axis C,11,1000224522,225824,
230.578,-27.9892,-972.651,um,Surface,Ellipsoid Axis C,11,1000224771,225825,
