
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,TrackID,ID,
1000,5.77509e-08,8.28861e-09,um,Surface,Ellipsoid Axis A,315,1000226515,267985,
-190.427,63.4749,979.647,um,Surface,Ellipsoid Axis A,315,1000251530,267986,
-177.924,646.695,-741.706,um,Surface,Ellipsoid Axis A,315,1000264276,267987,
145.589,-429.773,891.122,um,Surface,Ellipsoid Axis A,315,1000234078,267988,
627.796,-627.81,-460.138,um,Surface,Ellipsoid Axis A,315,1000224507,267989,
-521.288,-599.249,607.584,um,Surface,Ellipsoid Axis A,315,1000224525,267990,
257.482,-963.23,76.7546,um,Surface,Ellipsoid Axis A,315,1000238489,267991,
367.985,58.3541,927.999,um,Surface,Ellipsoid Axis A,315,1000224534,267992,
-436.787,-553.626,-709.024,um,Surface,Ellipsoid Axis A,315,1000267420,267993,
-244.788,-32.8703,-969.019,um,Surface,Ellipsoid Axis A,315,1000267188,267994,
1000,2.32384e-09,-2.60139e-09,um,Surface,Ellipsoid Axis A,315,1000226406,267995,
877.384,-25.6562,479.103,um,Surface,Ellipsoid Axis A,315,1000255008,267996,
-526.109,674.464,517.984,um,Surface,Ellipsoid Axis A,315,1000224535,267997,
1000,-4.89661e-09,-7.93468e-10,um,Surface,Ellipsoid Axis A,315,1000225028,267998,
-237.129,-73.1559,968.72,um,Surface,Ellipsoid Axis A,315,1000261378,267999,
-556.331,664.579,498.83,um,Surface,Ellipsoid Axis A,315,1000260596,268000,
-143.072,-495.537,856.722,um,Surface,Ellipsoid Axis A,315,1000234804,268001,
281.819,400.471,871.895,um,Surface,Ellipsoid Axis A,315,1000224546,268002,
393.61,865.917,-308.64,um,Surface,Ellipsoid Axis A,315,1000224550,268003,
-107.96,971.905,209.153,um,Surface,Ellipsoid Axis A,315,1000252058,268004,
-761.931,52.9102,645.493,um,Surface,Ellipsoid Axis A,315,1000252809,268005,
-198.712,-721.352,-663.449,um,Surface,Ellipsoid Axis A,315,1000267580,268006,
-446.202,-882.788,146.933,um,Surface,Ellipsoid Axis A,315,1000263339,268007,
880.004,-466.33,90.1652,um,Surface,Ellipsoid Axis A,315,1000263717,268008,
-185.087,-261.961,947.164,um,Surface,Ellipsoid Axis A,315,1000261272,268009,
707.106,707.108,-0.00118427,um,Surface,Ellipsoid Axis A,315,1000257664,268010,
117.959,-988.875,90.6161,um,Surface,Ellipsoid Axis A,315,1000224560,268011,
405.696,-612.057,-678.82,um,Surface,Ellipsoid Axis A,315,1000263155,268012,
38.7298,997.938,-51.1763,um,Surface,Ellipsoid Axis A,315,1000224568,268013,
573.08,-387.97,721.844,um,Surface,Ellipsoid Axis A,315,1000224940,268014,
582.52,704.443,-405.501,um,Surface,Ellipsoid Axis A,315,1000250231,268015,
643.681,-672.194,-365.828,um,Surface,Ellipsoid Axis A,315,1000248436,268016,
628.218,762.867,-152.895,um,Surface,Ellipsoid Axis A,316,1000224463,268017,
308.506,-949.486,-57.451,um,Surface,Ellipsoid Axis A,316,1000260645,268018,
309.26,-473.907,824.482,um,Surface,Ellipsoid Axis A,316,1000258922,268019,
1000,-1.82002e-08,-9.76445e-16,um,Surface,Ellipsoid Axis A,316,1000226759,268020,
1000,4.62402e-08,-1.29972e-08,um,Surface,Ellipsoid Axis A,316,1000262358,268021,
1000,2.50539e-08,2.4829e-08,um,Surface,Ellipsoid Axis A,316,1000268022,268022,
911.742,-397.812,-102.333,um,Surface,Ellipsoid Axis A,316,1000266437,268023,
-681.578,-318.845,658.627,um,Surface,Ellipsoid Axis A,316,1000257942,268024,
378.663,-857.152,-349.148,um,Surface,Ellipsoid Axis A,316,1000228485,268025,
1.88226e-08,1000,-3.80584e-09,um,Surface,Ellipsoid Axis A,316,1000267379,268026,
-567.094,-222.371,793.067,um,Surface,Ellipsoid Axis A,316,1000224473,268027,
1000,-1.00112e-07,-1.10727e-07,um,Surface,Ellipsoid Axis A,316,1000260758,268028,
-867.318,496.249,38.6806,um,Surface,Ellipsoid Axis A,316,1000224474,268029,
-871.08,433.588,230.696,um,Surface,Ellipsoid Axis A,316,1000225621,268030,
591.304,-768.907,243.191,um,Surface,Ellipsoid Axis A,316,1000259637,268031,
-382.905,-16.7915,923.635,um,Surface,Ellipsoid Axis A,316,1000241014,268032,
487.165,403.689,774.406,um,Surface,Ellipsoid Axis A,316,1000243967,268033,
1.94391e-08,-1000,5.88715e-09,um,Surface,Ellipsoid Axis A,316,1000265682,268034,
1000,8.84712e-09,0,um,Surface,Ellipsoid Axis A,316,1000264618,268035,
999.925,-5.24522,11.0502,um,Surface,Ellipsoid Axis A,316,1000266920,268036,
1000,-1.4876e-07,-9.24022e-08,um,Surface,Ellipsoid Axis A,316,1000239472,268037,
-533.793,56.4022,843.732,um,Surface,Ellipsoid Axis A,316,1000267774,268038,
-638.932,-152.891,753.917,um,Surface,Ellipsoid Axis A,316,1000264627,268039,
185.833,185.824,964.85,um,Surface,Ellipsoid Axis A,316,1000234024,268040,
91.6829,343.118,-934.807,um,Surface,Ellipsoid Axis A,316,1000227400,268041,
-520.279,518.857,-678.305,um,Surface,Ellipsoid Axis A,316,1000266761,268042,
1000,2.35798e-08,5.26674e-09,um,Surface,Ellipsoid Axis A,316,1000261954,268043,
-718.06,-218.424,-660.818,um,Surface,Ellipsoid Axis A,316,1000241906,268044,
1000,2.32009e-08,9.18701e-09,um,Surface,Ellipsoid Axis A,316,1000254226,268045,
-428.281,-203.812,880.362,um,Surface,Ellipsoid Axis A,316,1000253792,268046,
-913.911,132.161,-383.796,um,Surface,Ellipsoid Axis A,316,1000263392,268047,
-697.193,-697.304,166.398,um,Surface,Ellipsoid Axis A,316,1000266698,268048,
998.008,-62.1042,11.1253,um,Surface,Ellipsoid Axis A,316,1000228532,268049,
707.11,-707.103,0.00427647,um,Surface,Ellipsoid Axis A,316,1000226074,268050,
-871.774,-206.238,444.383,um,Surface,Ellipsoid Axis A,316,1000224505,268051,
510.577,-401.274,760.454,um,Surface,Ellipsoid Axis A,316,1000264536,268052,
1000,-3.10325e-09,-5.23487e-09,um,Surface,Ellipsoid Axis A,316,1000224512,268053,
-986.116,158.279,-50.2372,um,Surface,Ellipsoid Axis A,316,1000226515,268054,
1.75054e-08,-1000,-1.13027e-08,um,Surface,Ellipsoid Axis A,316,1000251530,268055,
-93.809,-329.48,939.491,um,Surface,Ellipsoid Axis A,316,1000234078,268056,
478.438,-621.964,619.885,um,Surface,Ellipsoid Axis A,316,1000260805,268057,
723.873,654.056,219.59,um,Surface,Ellipsoid Axis A,316,1000224507,268058,
88.2351,-118.742,988.997,um,Surface,Ellipsoid Axis A,316,1000224525,268059,
642.752,-749.621,-157.915,um,Surface,Ellipsoid Axis A,316,1000264276,268060,
832.219,-409.564,-373.722,um,Surface,Ellipsoid Axis A,316,1000224533,268061,
862.795,-393.488,317.416,um,Surface,Ellipsoid Axis A,316,1000238489,268062,
-149.272,-149.274,977.464,um,Surface,Ellipsoid Axis A,316,1000268063,268063,
377.063,-137.043,915.993,um,Surface,Ellipsoid Axis A,316,1000224543,268064,
-450.139,-298.512,841.585,um,Surface,Ellipsoid Axis A,316,1000267188,268065,
143.96,-57.2976,987.923,um,Surface,Ellipsoid Axis A,316,1000267420,268066,
1000,1.09591e-09,-1.84869e-09,um,Surface,Ellipsoid Axis A,316,1000258389,268067,
1.95363e-08,1000,-2.83915e-09,um,Surface,Ellipsoid Axis A,316,1000224534,268068,
-417.079,-417.082,807.519,um,Surface,Ellipsoid Axis A,316,1000224535,268069,
1000,2.32384e-09,-2.60139e-09,um,Surface,Ellipsoid Axis A,316,1000226406,268070,
240.253,-967.747,75.795,um,Surface,Ellipsoid Axis A,316,1000261378,268071,
316.65,-316.65,894.128,um,Surface,Ellipsoid Axis A,316,1000224546,268072,
1000,2.43207e-09,2.52439e-10,um,Surface,Ellipsoid Axis A,316,1000260596,268073,
1000,7.01116e-09,1.97644e-09,um,Surface,Ellipsoid Axis A,316,1000234804,268074,
326.401,-288.904,899.998,um,Surface,Ellipsoid Axis A,316,1000224550,268075,
-251.553,598.87,760.313,um,Surface,Ellipsoid Axis A,316,1000252058,268076,
834.629,-513.583,199.063,um,Surface,Ellipsoid Axis A,316,1000252809,268077,
605.721,-200.785,769.927,um,Surface,Ellipsoid Axis A,316,1000224560,268078,
514.484,801.136,-305.756,um,Surface,Ellipsoid Axis A,316,1000261272,268079,
-958.816,-233.295,162.004,um,Surface,Ellipsoid Axis A,316,1000263717,268080,
1000,-2.59016e-10,-4.36933e-10,um,Surface,Ellipsoid Axis A,316,1000262231,268081,
-3.57435e-10,1000,8.43957e-09,um,Surface,Ellipsoid Axis A,316,1000263155,268082,
1000,0,4.9136e-10,um,Surface,Ellipsoid Axis A,316,1000257664,268083,
-262.239,-124.437,956.946,um,Surface,Ellipsoid Axis A,316,1000263339,268084,
707.096,-707.118,-7.06726e-05,um,Surface,Ellipsoid Axis A,316,1000255599,268085,
466.666,-792.958,-391.714,um,Surface,Ellipsoid Axis A,316,1000260069,268086,
731.253,-616.433,292.025,um,Surface,Ellipsoid Axis A,316,1000224940,268087,
475.114,-225.846,-850.447,um,Surface,Ellipsoid Axis A,316,1000259847,268088,
183.883,-867.258,462.656,um,Surface,Ellipsoid Axis A,316,1000224568,268089,
722.93,-532.252,-440.545,um,Surface,Ellipsoid Axis A,316,1000250231,268090,
774.821,-32.0337,631.368,um,Surface,Ellipsoid Axis A,316,1000248436,268091,
87.453,632.156,769.89,um,Surface,Ellipsoid Axis A,317,1000267379,268092,
585.122,-311.81,-748.603,um,Surface,Ellipsoid Axis A,317,1000225621,268093,
5.67746,657.923,-753.064,um,Surface,Ellipsoid Axis A,317,1000224474,268094,
751.986,-605.289,-261.041,um,Surface,Ellipsoid Axis A,317,1000259637,268095,
-283.18,-134.263,949.622,um,Surface,Ellipsoid Axis A,317,1000241014,268096,
-417.127,-656.407,628.598,um,Surface,Ellipsoid Axis A,317,1000224473,268097,
1000,3.08997e-08,1.16029e-08,um,Surface,Ellipsoid Axis A,317,1000260758,268098,
-109.888,424.301,898.829,um,Surface,Ellipsoid Axis A,317,1000228485,268099,
554.289,-56.7282,-830.389,um,Surface,Ellipsoid Axis A,317,1000257942,268100,
1000,0,0,um,Surface,Ellipsoid Axis A,317,1000268022,268101,
940.909,-337.287,30.4491,um,Surface,Ellipsoid Axis A,317,1000266437,268102,
-245.652,456.629,-855.07,um,Surface,Ellipsoid Axis A,317,1000258922,268103,
1000,9.50303e-08,1.06646e-08,um,Surface,Ellipsoid Axis A,317,1000226759,268104,
1000,8.08575e-08,-3.70532e-08,um,Surface,Ellipsoid Axis A,317,1000262358,268105,
885.419,-451.835,-108.991,um,Surface,Ellipsoid Axis A,317,1000224463,268106,
991.276,124.314,43.7969,um,Surface,Ellipsoid Axis A,317,1000260645,268107,
622.805,-530.158,575.366,um,Surface,Ellipsoid Axis A,317,1000265682,268108,
165.282,223.3,960.635,um,Surface,Ellipsoid Axis A,317,1000243967,268109,
898.865,415.206,140.161,um,Surface,Ellipsoid Axis A,317,1000264618,268110,
-998.236,-0.000951587,59.3782,um,Surface,Ellipsoid Axis A,317,1000266920,268111,
1000,1.47416e-08,9.32128e-09,um,Surface,Ellipsoid Axis A,317,1000239472,268112,
-406.237,406.211,818.514,um,Surface,Ellipsoid Axis A,317,1000234024,268113,
-668.696,-330.604,-665.993,um,Surface,Ellipsoid Axis A,317,1000261954,268114,
1000,-4.5179e-08,-5.0347e-09,um,Surface,Ellipsoid Axis A,317,1000241906,268115,
-535.483,743.178,-401.178,um,Surface,Ellipsoid Axis A,317,1000267774,268116,
734.58,49.0285,-676.748,um,Surface,Ellipsoid Axis A,317,1000253792,268117,
1000,1.05972e-08,4.66059e-09,um,Surface,Ellipsoid Axis A,317,1000254226,268118,
-1.4653e-08,1000,-8.20455e-09,um,Surface,Ellipsoid Axis A,317,1000264536,268119,
939.296,324.344,111.913,um,Surface,Ellipsoid Axis A,317,1000226074,268120,
994.95,66.5377,-75.1432,um,Surface,Ellipsoid Axis A,317,1000224505,268121,
-858.323,-489.339,-154.368,um,Surface,Ellipsoid Axis A,317,1000263392,268122,
531.59,82.712,-842.954,um,Surface,Ellipsoid Axis A,317,1000228532,268123,
725.915,665.568,-173.397,um,Surface,Ellipsoid Axis A,317,1000266698,268124,
1000,0,0,um,Surface,Ellipsoid Axis A,317,1000226515,268125,
707.103,707.11,-0.00156344,um,Surface,Ellipsoid Axis A,317,1000251530,268126,
-598.109,-258.215,-758.677,um,Surface,Ellipsoid Axis A,317,1000224507,268127,
-1000,-4.65422e-14,6.83282e-05,um,Surface,Ellipsoid Axis A,317,1000234078,268128,
-276.477,642.394,-714.766,um,Surface,Ellipsoid Axis A,317,1000224525,268129,
838.242,-545.03,-17.0993,um,Surface,Ellipsoid Axis A,317,1000264276,268130,
-413.723,299.335,-859.786,um,Surface,Ellipsoid Axis A,317,1000238489,268131,
902.673,-430.257,-7.81287,um,Surface,Ellipsoid Axis A,317,1000224533,268132,
-246.182,647.877,720.867,um,Surface,Ellipsoid Axis A,317,1000268063,268133,
277.169,954.83,107.129,um,Surface,Ellipsoid Axis A,317,1000267420,268134,
293.368,941.217,167.467,um,Surface,Ellipsoid Axis A,317,1000224543,268135,
273.763,892.061,-359.557,um,Surface,Ellipsoid Axis A,317,1000267188,268136,
1000,3.64881e-09,1.46299e-10,um,Surface,Ellipsoid Axis A,317,1000224534,268137,
1000,-7.37252e-10,-4.32193e-22,um,Surface,Ellipsoid Axis A,317,1000255008,268138,
278.086,-703.648,-653.871,um,Surface,Ellipsoid Axis A,317,1000224535,268139,
525.859,-549.59,649.171,um,Surface,Ellipsoid Axis A,317,1000225028,268140,
-4.37501e-10,-1000,4.91762e-10,um,Surface,Ellipsoid Axis A,317,1000224539,268141,
195.485,-195.485,961.026,um,Surface,Ellipsoid Axis A,317,1000224546,268142,
-145.569,333.194,-931.553,um,Surface,Ellipsoid Axis A,317,1000261378,268143,
688.492,717.172,-107.907,um,Surface,Ellipsoid Axis A,317,1000234804,268144,
1000,1.1322e-09,-1.18396e-10,um,Surface,Ellipsoid Axis A,317,1000224550,268145,
-49.2239,-230.73,971.772,um,Surface,Ellipsoid Axis A,317,1000267580,268146,
-762.112,-356.157,540.682,um,Surface,Ellipsoid Axis A,317,1000252809,268147,
967.422,242.298,-73.3921,um,Surface,Ellipsoid Axis A,317,1000263717,268148,
291.722,304.955,-906.587,um,Surface,Ellipsoid Axis A,317,1000252058,268149,
-668.65,-529.234,522.32,um,Surface,Ellipsoid Axis A,317,1000261272,268150,
-686.226,239.645,-686.778,um,Surface,Ellipsoid Axis A,317,1000263155,268151,
-105.189,-30.6858,993.979,um,Surface,Ellipsoid Axis A,317,1000224560,268152,
259.034,508.502,821.174,um,Surface,Ellipsoid Axis A,317,1000262231,268153,
975.639,-148.747,161.252,um,Surface,Ellipsoid Axis A,317,1000263339,268154,
279.422,279.42,918.612,um,Surface,Ellipsoid Axis A,317,1000224940,268155,
2.37502e-09,-1000,-9.16379e-10,um,Surface,Ellipsoid Axis A,317,1000259847,268156,
838.006,-473.486,271.214,um,Surface,Ellipsoid Axis A,317,1000224568,268157,
-712.059,-557.527,426.773,um,Surface,Ellipsoid Axis A,317,1000250231,268158,
-774.473,-1.71968e-13,632.607,um,Surface,Ellipsoid Axis A,317,1000248436,268159,
426.906,-753.858,-499.45,um,Surface,Ellipsoid Axis A,318,1000225621,268160,
-563.864,413.265,715.031,um,Surface,Ellipsoid Axis A,318,1000259637,268161,
438.373,872.948,213.99,um,Surface,Ellipsoid Axis A,318,1000241014,268162,
-4.64666e-09,1000,-4.47922e-09,um,Surface,Ellipsoid Axis A,318,1000224473,268163,
1000,4.73037e-08,1.15724e-08,um,Surface,Ellipsoid Axis A,318,1000260758,268164,
264,-773.441,-576.276,um,Surface,Ellipsoid Axis A,318,1000228485,268165,
407.96,-23.6781,912.693,um,Surface,Ellipsoid Axis A,318,1000268022,268166,
-175.248,-624.536,-761.08,um,Surface,Ellipsoid Axis A,318,1000266437,268167,
982.03,187.542,21.0819,um,Surface,Ellipsoid Axis A,318,1000226759,268168,
707.112,-707.102,1.10918e-09,um,Surface,Ellipsoid Axis A,318,1000258922,268169,
1000,1.82506e-08,1.87579e-09,um,Surface,Ellipsoid Axis A,318,1000262358,268170,
376.721,-586.248,717.213,um,Surface,Ellipsoid Axis A,318,1000224463,268171,
748.735,-660.644,-54.2686,um,Surface,Ellipsoid Axis A,318,1000260645,268172,
297.478,918.264,261.339,um,Surface,Ellipsoid Axis A,318,1000243967,268173,
471.271,861.402,-189.447,um,Surface,Ellipsoid Axis A,318,1000267379,268174,
-1000,-1.76943e-08,-1.16458e-09,um,Surface,Ellipsoid Axis A,318,1000265682,268175,
3.83524e-05,3.83502e-05,1000,um,Surface,Ellipsoid Axis A,318,1000224474,268176,
594.805,-797.227,-103.126,um,Surface,Ellipsoid Axis A,318,1000264618,268177,
998.501,51.5426,-18.4192,um,Surface,Ellipsoid Axis A,318,1000266920,268178,
1000,-1.7056e-07,-8.82858e-08,um,Surface,Ellipsoid Axis A,318,1000239472,268179,
-527.276,-324.082,-785.463,um,Surface,Ellipsoid Axis A,318,1000227400,268180,
569.995,-816.073,-95.5536,um,Surface,Ellipsoid Axis A,318,1000264627,268181,
776.552,274.317,-567.201,um,Surface,Ellipsoid Axis A,318,1000234024,268182,
-87.7591,-157.152,983.667,um,Surface,Ellipsoid Axis A,318,1000241906,268183,
2.09682e-08,1000,1.10459e-08,um,Surface,Ellipsoid Axis A,318,1000266761,268184,
-2.88465e-08,-1000,-1.33162e-08,um,Surface,Ellipsoid Axis A,318,1000267774,268185,
836.313,352.856,-419.61,um,Surface,Ellipsoid Axis A,318,1000266765,268186,
-564.107,-0.687819,825.702,um,Surface,Ellipsoid Axis A,318,1000253792,268187,
-1.12707e-08,1000,1.51101e-08,um,Surface,Ellipsoid Axis A,318,1000226074,268188,
598.15,-769.447,223.981,um,Surface,Ellipsoid Axis A,318,1000264536,268189,
913.606,406.139,19.3632,um,Surface,Ellipsoid Axis A,318,1000224505,268190,
655.24,247.635,713.678,um,Surface,Ellipsoid Axis A,318,1000263392,268191,
451.239,-44.0419,-891.316,um,Surface,Ellipsoid Axis A,318,1000228532,268192,
674.755,736.703,44.4439,um,Surface,Ellipsoid Axis A,318,1000266698,268193,
578.693,-324.7,748.12,um,Surface,Ellipsoid Axis A,318,1000226515,268194,
-600.533,-675.991,427.079,um,Surface,Ellipsoid Axis A,318,1000251530,268195,
759.133,650.814,12.5669,um,Surface,Ellipsoid Axis A,318,1000234078,268196,
655.048,-752.096,-72.5517,um,Surface,Ellipsoid Axis A,318,1000224507,268197,
568.024,485.688,-664.422,um,Surface,Ellipsoid Axis A,318,1000268063,268198,
-2.91256e-10,-1000,-9.82789e-10,um,Surface,Ellipsoid Axis A,318,1000224525,268199,
36.1872,-767.877,639.575,um,Surface,Ellipsoid Axis A,318,1000264276,268200,
-528.72,-673.122,517.071,um,Surface,Ellipsoid Axis A,318,1000224533,268201,
-929.771,62.6661,362.766,um,Surface,Ellipsoid Axis A,318,1000267420,268202,
-736.242,-390.72,-552.527,um,Surface,Ellipsoid Axis A,318,1000224543,268203,
-96.0466,594.366,-798.438,um,Surface,Ellipsoid Axis A,318,1000238489,268204,
1000,3.59775e-10,1.45657e-09,um,Surface,Ellipsoid Axis A,318,1000224534,268205,
84.5975,-638.005,765.371,um,Surface,Ellipsoid Axis A,318,1000267188,268206,
625.078,-670.055,-400.38,um,Surface,Ellipsoid Axis A,318,1000224535,268207,
-1000,-8.84653e-09,-6.93835e-10,um,Surface,Ellipsoid Axis A,318,1000225028,268208,
816.05,310.204,487.684,um,Surface,Ellipsoid Axis A,318,1000261378,268209,
-368.418,789.172,491.401,um,Surface,Ellipsoid Axis A,318,1000224539,268210,
467.118,471.974,747.691,um,Surface,Ellipsoid Axis A,318,1000224546,268211,
602.755,-585.801,-541.777,um,Surface,Ellipsoid Axis A,318,1000224550,268212,
-797.48,-590.307,124.756,um,Surface,Ellipsoid Axis A,318,1000263717,268213,
-663.346,168.513,-729.092,um,Surface,Ellipsoid Axis A,318,1000267580,268214,
718.821,425.134,-550.052,um,Surface,Ellipsoid Axis A,318,1000252809,268215,
-43.809,979.717,195.54,um,Surface,Ellipsoid Axis A,318,1000252058,268216,
356.612,459.643,-813.361,um,Surface,Ellipsoid Axis A,318,1000261272,268217,
910.928,390.317,-133.652,um,Surface,Ellipsoid Axis A,318,1000224560,268218,
-670.247,-670.257,318.63,um,Surface,Ellipsoid Axis A,318,1000262231,268219,
1000,4.17125e-09,3.28789e-09,um,Surface,Ellipsoid Axis A,318,1000260069,268220,
904.6,-167.203,-392.1,um,Surface,Ellipsoid Axis A,318,1000263339,268221,
676.033,726.95,120.509,um,Surface,Ellipsoid Axis A,318,1000224940,268222,
-935.44,19.0904,-352.97,um,Surface,Ellipsoid Axis A,318,1000224568,268223,
-562.802,-239.29,791.198,um,Surface,Ellipsoid Axis A,318,1000250231,268224,
-828.325,361.94,-427.641,um,Surface,Ellipsoid Axis A,318,1000248436,268225,
1000,9.67935e-08,1.0625e-07,um,Surface,Ellipsoid Axis A,319,1000268226,268226,
421,782.507,-458.74,um,Surface,Ellipsoid Axis A,319,1000243967,268227,
1000,8.21972e-10,-1.84875e-09,um,Surface,Ellipsoid Axis A,319,1000265682,268228,
-625.226,288.737,725.068,um,Surface,Ellipsoid Axis A,319,1000225621,268229,
466.267,-830.59,304.493,um,Surface,Ellipsoid Axis A,319,1000224474,268230,
516.439,844.686,140.698,um,Surface,Ellipsoid Axis A,319,1000267379,268231,
-143.276,-125.215,-981.73,um,Surface,Ellipsoid Axis A,319,1000259637,268232,
899.029,324.382,294.148,um,Surface,Ellipsoid Axis A,319,1000241014,268233,
1000,-1.77911e-10,-7.20284e-10,um,Surface,Ellipsoid Axis A,319,1000260758,268234,
-2.97575e-08,1000,-2.66342e-08,um,Surface,Ellipsoid Axis A,319,1000257942,268235,
0.884927,716.213,697.881,um,Surface,Ellipsoid Axis A,319,1000228485,268236,
849.216,-65.9536,523.91,um,Surface,Ellipsoid Axis A,319,1000268022,268237,
80.4945,957.767,276.049,um,Surface,Ellipsoid Axis A,319,1000266437,268238,
735.398,-375.433,564.128,um,Surface,Ellipsoid Axis A,319,1000258922,268239,
447.212,894.428,-2.29667e-12,um,Surface,Ellipsoid Axis A,319,1000226759,268240,
1000,-4.40545e-08,1.90155e-08,um,Surface,Ellipsoid Axis A,319,1000262358,268241,
748.695,-660.346,58.3047,um,Surface,Ellipsoid Axis A,319,1000224463,268242,
957.012,258.275,131.992,um,Surface,Ellipsoid Axis A,319,1000260645,268243,
-871.961,60.895,485.774,um,Surface,Ellipsoid Axis A,319,1000264618,268244,
994.238,107.199,5.65214e-06,um,Surface,Ellipsoid Axis A,319,1000266920,268245,
1000,-1.39309e-07,-6.61407e-08,um,Surface,Ellipsoid Axis A,319,1000239472,268246,
949.878,223.884,218.191,um,Surface,Ellipsoid Axis A,319,1000241906,268247,
118.361,118.348,985.893,um,Surface,Ellipsoid Axis A,319,1000234024,268248,
-2.88465e-08,-1000,-1.33162e-08,um,Surface,Ellipsoid Axis A,319,1000267774,268249,
1000,-2.51933e-10,1.69998e-09,um,Surface,Ellipsoid Axis A,319,1000261954,268250,
565.331,-796.04,-216.152,um,Surface,Ellipsoid Axis A,319,1000264627,268251,
1000,-8.12574e-10,7.83252e-10,um,Surface,Ellipsoid Axis A,319,1000266765,268252,
218.396,973.977,60.5929,um,Surface,Ellipsoid Axis A,319,1000266761,268253,
782.192,57.0735,-620.418,um,Surface,Ellipsoid Axis A,319,1000253792,268254,
-295.963,291.485,909.639,um,Surface,Ellipsoid Axis A,319,1000226074,268255,
851.935,-314.372,418.781,um,Surface,Ellipsoid Axis A,319,1000263392,268256,
697.385,-305.91,648.131,um,Surface,Ellipsoid Axis A,319,1000266698,268257,
658.402,477.155,582.091,um,Surface,Ellipsoid Axis A,319,1000264536,268258,
531.732,-251.722,-808.639,um,Surface,Ellipsoid Axis A,319,1000224505,268259,
854.554,438.107,278.926,um,Surface,Ellipsoid Axis A,319,1000226515,268260,
-365.412,166.759,915.787,um,Surface,Ellipsoid Axis A,319,1000228532,268261,
108.341,670.935,-733.559,um,Surface,Ellipsoid Axis A,319,1000224507,268262,
-286.359,-164.127,943.96,um,Surface,Ellipsoid Axis A,319,1000251530,268263,
956.661,-176.946,231.281,um,Surface,Ellipsoid Axis A,319,1000234078,268264,
624.065,212.441,751.939,um,Surface,Ellipsoid Axis A,319,1000268063,268265,
848.437,-396.816,350.275,um,Surface,Ellipsoid Axis A,319,1000264276,268266,
530.52,159.19,-832.591,um,Surface,Ellipsoid Axis A,319,1000267420,268267,
621.5,560.91,546.916,um,Surface,Ellipsoid Axis A,319,1000258389,268268,
397.534,834.431,381.695,um,Surface,Ellipsoid Axis A,319,1000238489,268269,
1000,1.4564e-10,4.91359e-10,um,Surface,Ellipsoid Axis A,319,1000224543,268270,
360.618,-68.058,930.227,um,Surface,Ellipsoid Axis A,319,1000224533,268271,
2.21175e-08,1000,3.46913e-10,um,Surface,Ellipsoid Axis A,319,1000224534,268272,
-433.656,-288.44,853.665,um,Surface,Ellipsoid Axis A,319,1000267188,268273,
1000,-1.27796e-09,2.29903e-09,um,Surface,Ellipsoid Axis A,319,1000255008,268274,
1000,4.73575e-09,1.85781e-09,um,Surface,Ellipsoid Axis A,319,1000225028,268275,
1000,-6.6006e-09,-1.36583e-09,um,Surface,Ellipsoid Axis A,319,1000226406,268276,
455.564,-455.565,-764.802,um,Surface,Ellipsoid Axis A,319,1000224535,268277,
918.779,-358.616,165.047,um,Surface,Ellipsoid Axis A,319,1000261378,268278,
384.903,-860.08,-334.831,um,Surface,Ellipsoid Axis A,319,1000260596,268279,
-667.498,591.789,451.921,um,Surface,Ellipsoid Axis A,319,1000224539,268280,
891.032,384.141,-241.863,um,Surface,Ellipsoid Axis A,319,1000234804,268281,
134.921,988.574,-67.2188,um,Surface,Ellipsoid Axis A,319,1000224550,268282,
45.3469,-997.792,-48.5169,um,Surface,Ellipsoid Axis A,319,1000267580,268283,
161.868,-986.762,-9.95651,um,Surface,Ellipsoid Axis A,319,1000252058,268284,
980.102,-194.135,41.3687,um,Surface,Ellipsoid Axis A,319,1000263717,268285,
769.632,48.4756,636.645,um,Surface,Ellipsoid Axis A,319,1000252809,268286,
-181.398,-446.735,876.084,um,Surface,Ellipsoid Axis A,319,1000261272,268287,
8.93639,916.978,398.837,um,Surface,Ellipsoid Axis A,319,1000262231,268288,
450.034,-850.073,273.579,um,Surface,Ellipsoid Axis A,319,1000263155,268289,
-898.141,-263.515,351.998,um,Surface,Ellipsoid Axis A,319,1000224560,268290,
-314.907,189.893,929.932,um,Surface,Ellipsoid Axis A,319,1000263339,268291,
1000,-9.44814e-11,-2.12503e-10,um,Surface,Ellipsoid Axis A,319,1000260069,268292,
131.093,-324.267,936.838,um,Surface,Ellipsoid Axis A,319,1000224568,268293,
-520.337,-834.994,-178.979,um,Surface,Ellipsoid Axis A,319,1000224940,268294,
663.638,736.963,-128.334,um,Surface,Ellipsoid Axis A,319,1000248436,268295,
-488.836,-595.094,637.888,um,Surface,Ellipsoid Axis A,319,1000259847,268296,
-7.04375e-10,-1000,5.72795e-10,um,Surface,Ellipsoid Axis A,319,1000250231,268297,
417.063,-417.084,807.526,um,Surface,Ellipsoid Axis A,320,1000241014,268298,
1000,9.2135e-08,4.69415e-08,um,Surface,Ellipsoid Axis A,320,1000257942,268299,
-268.418,-339.812,-901.377,um,Surface,Ellipsoid Axis A,320,1000268022,268300,
